Unique_ID,Subregion,E/I,"Axonal-dendritic pattern (ax=1, de=2)",p,Projection patterning,Hippocampome neuronal  class,Neurite,Neurite_ID,Total_length (micron),%_of_neurite_tree,Density,Avg_max_path_length (micron),Avg_mean_path_length (micron),Reference_ID
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SLM:D,53,188.343400849,1.6886934818,0.0008077333,,,800252
4080,CA1,I,0333,,,CA1 Bistratified,CA1:SLM:A,52,1354.4825742871,2.2231701503,0.0046470888,,,800252
4081,CA1,I,0333,,,CA1 Ivy,CA1:SO:D,62,4595.9404072832,58.3741963605,0.0285519366,,,800254
4081,CA1,I,0333,,,CA1 Ivy,CA1:SO:A,61,56263.1644408493,91.2819561082,0.2097184247,,,800254
4081,CA1,I,0333,,,CA1 Ivy,CA1:SP:D,59,1133.3278473065,14.3946823581,0.0192106335,,,800254
4081,CA1,I,0333,,,CA1 Ivy,CA1:SP:A,58,1211.1136596879,1.9649236765,0.0123174917,,,800254
4081,CA1,I,0333,,,CA1 Ivy,CA1:SR:D,56,2143.9714537616,27.2311212815,0.0066030931,,,800254
4081,CA1,I,0333,,,CA1 Ivy,CA1:SR:A,55,4162.3988941576,6.7531202153,0.0076917183,,,800254
4081,CA1,I,0333,,,CA1 Ivy,CA1:SO:D,62,5467.6444409476,62.1193092622,0.0181559568,,,800256
4081,CA1,I,0333,,,CA1 Ivy,CA1:SO:A,61,18213.5061724229,38.2925979006,0.0453600679,,,800256
4081,CA1,I,0333,,,CA1 Ivy,CA1:SP:D,59,2184.5705992262,24.819466248,0.0246645866,,,800256
4081,CA1,I,0333,,,CA1 Ivy,CA1:SP:A,58,19630.2759728066,41.2712553744,0.166224649,,,800256
4081,CA1,I,0333,,,CA1 Ivy,CA1:SR:D,56,1149.6285506365,13.0612244898,0.0043331302,,,800256
4081,CA1,I,0333,,,CA1 Ivy,CA1:SR:A,55,9720.2567839069,20.436146725,0.0274778786,,,800256
4012,CA1,I,3000,,,CA1 Neurogliaform,DG:SMo:D,5,1462.7387656472,7.3515595641,0.0086704562,,,800258
4012,CA1,I,3000,,,CA1 Neurogliaform,DG:SMo:A,4,8756.1816844546,7.5526711813,0.0311416193,,,800258
4012,CA1,I,3000,,,CA1 Neurogliaform,CA1:SLM:D,53,18434.2470765875,92.6484404359,0.0476096219,,,800258
4012,CA1,I,3000,,,CA1 Neurogliaform,CA1:SLM:A,52,107178.717031761,92.4473288187,0.1660845111,,,800258
4012,CA1,I,3000,,,CA1 Neurogliaform,DG:SMo:D,5,424.4957803045,6.4123452536,0.0145887554,,,800260
4012,CA1,I,3000,,,CA1 Neurogliaform,DG:SMo:A,4,1807.9277564176,5.148291048,0.0414223449,,,800260
4012,CA1,I,3000,,,CA1 Neurogliaform,CA1:SLM:D,53,6195.4812096204,93.5876547464,0.0568160221,,,800260
4012,CA1,I,3000,,,CA1 Neurogliaform,CA1:SLM:A,52,33309.1186492736,94.851708952,0.1745504097,,,800260
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:D,62,21998.4804424727,100,0.116897351,,,800262
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:A,61,1023.3948274293,0.8674965845,0.0054382004,,,800262
4069,CA1,I,1002,,,CA1 O-LM,CA1:SP:A,58,791.2149436733,0.6706856854,0.0082987552,,,800262
4069,CA1,I,1002,,,CA1 O-LM,CA1:SR:A,55,25041.6148412162,21.2269153235,0.0519834209,,,800262
4069,CA1,I,1002,,,CA1 O-LM,CA1:SLM:A,52,91114.8251588245,77.2349024066,0.4114297056,,,800262
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:D,62,5028.0595106812,100,0.0781965138,,,800264
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:A,61,360.6677805918,0.8991289688,0.0018697049,,,800264
4069,CA1,I,1002,,,CA1 O-LM,CA1:SP:A,58,725.0925172315,1.8076238644,0.0044105717,,,800264
4069,CA1,I,1002,,,CA1 O-LM,CA1:SR:A,55,3738.1712675924,9.3190971247,0.0113526157,,,800264
4069,CA1,I,1002,,,CA1 O-LM,CA1:SLM:A,52,35289.0881572815,87.9741500421,0.0820503413,,,800264
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:D,62,22967.2710886392,100,0.1135937054,,,800266
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:A,61,1466.3836002396,1.2668077145,0.0072525789,,,800266
4069,CA1,I,1002,,,CA1 O-LM,CA1:SP:A,58,566.7182996095,0.4895875225,0.0128774116,,,800266
4069,CA1,I,1002,,,CA1 O-LM,CA1:SR:A,55,8887.3573342335,7.6777814691,0.0457233896,,,800266
4069,CA1,I,1002,,,CA1 O-LM,CA1:SLM:A,52,104833.777455088,90.5658232939,0.54467971,,,800266
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:D,62,2890.4946416002,100,0.0374915212,,,800268
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:A,61,174.7132863138,0.991416309,0.0012949374,,,800268
4069,CA1,I,1002,,,CA1 O-LM,CA1:SP:A,58,194.3779852063,1.1030042918,0.0038561954,,,800268
4069,CA1,I,1002,,,CA1 O-LM,CA1:SR:A,55,983.2349446233,5.5793991416,0.0064087395,,,800268
4069,CA1,I,1002,,,CA1 O-LM,CA1:SLM:A,52,16270.2693297969,92.3261802575,0.1347776782,,,800268
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:D,62,13870.212109088,100,0.1623167856,,,800270
4069,CA1,I,1002,,,CA1 O-LM,CA1:SO:A,61,2497.201723043,6.1965774616,0.0292236163,,,800270
4069,CA1,I,1002,,,CA1 O-LM,CA1:SP:A,58,2814.8993188378,6.9849149609,0.0545834529,,,800270
4069,CA1,I,1002,,,CA1 O-LM,CA1:SR:A,55,11625.9004900146,28.8486077365,0.1004143369,,,800270
4069,CA1,I,1002,,,CA1 O-LM,CA1:SLM:A,52,23361.6919444284,57.9698998409,0.1924737673,,,800270
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:D,62,1000.5022056247,7.8084771706,0.0163320104,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:A,61,10045.6928776133,10.4355418689,0.0819920037,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:D,59,173.9807358471,1.3578426878,0.011020782,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:A,58,5924.3829791053,6.1542939227,0.1876395489,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:D,56,7780.7800254946,60.7255464876,0.0569359479,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:A,55,79648.8327688192,82.7398109115,0.2914156278,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:D,53,3857.7629760508,30.108133654,0.0595478249,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:A,52,645.3103656874,0.6703532968,0.0059765458,,,800272
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:D,62,772.4066824589,5.5069370331,0.007665871,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:A,61,1051.8302885163,1.872812239,0.0104390543,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:D,59,1734.4222404567,12.3657061544,0.0191764498,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:A,58,16992.947014095,30.2564011443,0.1878806603,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:D,56,9808.7665140674,69.9324083956,0.0333071277,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:A,55,36021.6945866086,64.1376001706,0.1223170294,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:D,53,1710.4716456518,12.1949484169,0.0231828387,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:A,52,2096.6749868812,3.7331864461,0.028417237,,,800274
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:D,62,1167.2638144729,13.9288994804,0.0095539413,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:A,61,3796.6339896143,24.1909620991,0.0258959014,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:D,59,302.1826289816,3.6059298777,0.0123579518,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:A,58,3045.0857729296,19.4023323615,0.1037756077,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:D,56,4759.8053723366,56.7985144024,0.0379783229,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:A,55,8852.7117944034,56.4067055394,0.035317741,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:D,53,2150.9064021081,25.6666562394,0.070766589,,,800276
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SO:A,61,4681.9955408685,19.6945337621,0.0406543117,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:D,59,309.2832714967,1.7736632635,0.0083682008,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SP:A,58,4240.4496670895,17.8371974953,0.1720991938,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:D,56,3825.3060238041,21.9371863644,0.0258943799,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SR:A,55,13454.5766595483,56.5958707057,0.1366157051,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:D,53,12412.0657297717,71.1801349714,0.0832822963,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,CA1:SLM:A,52,1396.0493685769,5.8723980369,0.0140507873,,,800278
4015,CA1,I,2311,,,Schaffer Collateral-Assoc,DG:SMo:D,5,890.886691799,5.1090154006,0.0173860558,,,800278
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SO:D,62,7940.0448353883,33.1543266311,0.1334612106,,,800280
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SP:D,59,725.9143513669,3.0311165756,0.0705049261,,,800280
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SR:D,56,11585.812061277,48.3775350555,0.1480875766,,,800280
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SLM:D,53,3696.9728291133,15.4370217378,0.0971296857,,,800280
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SO:D,62,7767.5795511752,38.3330453879,0.0761373578,,,800282
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SP:D,59,69.9773900387,0.3453387829,0.0045751634,,,800282
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SR:D,56,8595.1395443417,42.417058248,0.0634923077,,,800282
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SLM:D,53,3830.7067285096,18.9045575812,0.0434488189,,,800282
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SO:D,62,12040.357227157,42.0427833491,0.1361527019,,,800284
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SO:A,61,7761.0651314888,96.4033568669,0.0585082301,,,800284
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SP:D,59,1296.4862803271,4.5270992189,0.0503330721,,,800284
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SP:A,58,289.5519670446,3.5966431331,0.0052899687,,,800284
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SR:D,56,10150.8466494739,35.4449488867,0.0685717013,,,800284
4000,CA1,E,2223,p,SUB 111-EC 000011,CA1 Pyramidal,CA1:SLM:D,53,5150.6545672171,17.9851685453,0.0694306767,,,800284
4094,CA1,E,3000,,,Cajal-Retzius,CA1:SLM:D,53,596.776876088,100,0.0163726651,,,800286
4094,CA1,E,3000,,,Cajal-Retzius,CA1:SLM:A,52,3563.5581967329,100,0.0586600594,,,800286
4094,CA1,E,3000,,,Cajal-Retzius,CA1:SLM:D,53,684.6272791669,100,0.0187828544,,,800288
4094,CA1,E,3000,,,Cajal-Retzius,CA1:SLM:A,52,1267.2673087824,100,0.0208606038,,,800288
4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1:SO:A,61,2183.4611820421,77.1336080047,0.0832182375,,,800290
4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1:SP:A,58,178.6922638489,6.3125367863,0.0127644381,,,800290
4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1:SR:D,56,4770.554575242,34.5678492935,0.0830495067,,,800290
4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1:SR:A,55,468.5985940094,16.5538552089,0.0061800962,,,800290
4054,CA1,E,2201,,,CA1 Radiatum Giant,CA1:SLM:D,53,7856.6281601828,56.9298042634,0.1389230554,,,800290
4054,CA1,E,2201,,,CA1 Radiatum Giant,DG:SMo:D,5,1173.3708793996,8.5023464431,0.0611235272,,,800290
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SO:D,62,2855.8884760453,100,0.0682283152,,,800292
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SO:A,61,19959.2457997747,56.9519991437,0.273385025,,,800292
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SP:A,58,15032.2662970471,42.89328494,0.1592366352,,,800292
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SR:A,55,54.221327584,0.1547159163,,,,800292
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SO:D,62,1982.0300530859,100,0.0160947373,,,800294
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SO:A,61,7267.07942651,66.846921797,0.0333540888,,,800294
4038,CA1,I,0012,,,CA1 Horizontal AA,CA1:SP:A,58,3604.145801449,33.153078203,0.0746441059,,,800294
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SO:D,62,7070.134283122,93.20471597,0.0414774679,,,800296
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SO:A,61,26610.7707704869,28.1767165079,0.178416072,,,800296
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SP:D,59,515.4628720675,6.79528403,0.0080068702,,,800296
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SP:A,58,48292.9359724038,51.1347971828,0.8573160567,,,800296
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SR:A,55,19538.705534177,20.6884863094,0.2234271025,,,800296
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SO:D,62,8356.3625274387,89.0567351201,0.2319358202,,,800298
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SO:A,61,14416.080745765,16.3381032402,0.2000634547,,,800298
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SP:D,59,1026.8273190912,10.9432648799,0.0244435288,,,800298
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SP:A,58,72208.4305446912,81.8356121792,0.8594574843,,,800298
4039,CA1,I,0012,,,CA1 Horizontal BC,CA1:SR:A,55,1611.4395650114,1.8262845806,0.0177691665,,,800298
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SO:D,62,472.8879904977,15.2669039146,0.0245657568,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SO:A,61,746.5040927437,47.1749226006,0.0232677992,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SP:D,59,247.6507424984,7.9952550415,0.0307931287,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SP:A,58,306.1952800425,19.3498452012,0.0228435673,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SR:D,56,925.9345268486,29.8932384342,0.0235496411,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SR:A,55,529.7178344736,33.4752321981,0.0080835078,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SLM:D,53,1450.9981930655,46.8446026097,0.0655653329,,,800300
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SO:D,62,654.0331181708,16.5028740961,0.0339759496,,,800302
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SO:A,61,479.5018085466,70.604147881,0.0149456003,,,800302
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SP:D,59,162.7734108706,4.1071759688,0.0202394006,,,800302
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SP:A,58,199.6393225877,29.395852119,0.0148940058,,,800302
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SR:D,56,1073.6431299411,27.0906730948,0.0273063696,,,800302
4022,CA1,I,2003,,,CA1 IS LMO-O,CA1:SLM:D,53,2072.6970896638,52.2992768403,0.0936576457,,,800302
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SP:A,58,187.9200515463,14.6110872368,0.0103975535,,,800304
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SR:A,55,1098.2268894782,85.3889127632,0.0113752487,,,800304
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SLM:D,53,2297.5564673223,100,0.0662035846,,,800304
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SP:A,58,19.3687418857,0.8210833002,0.0028171574,,,800306
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SR:D,56,103.2999567239,4.3286013498,0.0009799789,,,800306
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SR:A,55,2315.1894534692,98.145940935,0.0195231823,,,800306
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SLM:D,53,2283.1511940418,95.6713986502,0.0500999318,,,800306
4021,CA1,I,2100,,,CA1 IS LM-R,CA1:SLM:A,52,24.3671268885,1.0329757648,0.0004752852,,,800306
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SO:A,61,199.0294428289,4.6597695349,0.0318244485,,,800308
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SP:D,59,251.4812454517,4.852484472,0.0161787365,,,800308
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SP:A,58,768.095575394,17.9830095046,0.0329429892,,,800308
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SR:D,56,2522.572447234,48.6745785271,0.0268324447,,,800308
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SR:A,55,3131.300764796,73.3114643788,0.0266459597,,,800308
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SLM:D,53,2408.4718135834,46.4729370009,0.0477797797,,,800308
4056,CA1,I,2300,,,CA1 IS LMR-R,CA1:SLM:A,52,172.8035415175,4.0457565817,0.0027424909,,,800308
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SO:D,62,,,,,,800310
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SP:D,59,,,,,,800310
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SP:A,58,,,,,,800310
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SR:A,55,,,,,,800310
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SO:D,62,,,,,,800312
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SO:A,61,,,,,,800312
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SP:A,58,,,,,,800312
4031,CA1,I,0102,,,CA1 IS O-R,CA1:SR:A,55,,,,,,800312
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SO:D,62,,,,,,800314
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SO:A,61,,,,,,800314
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SP:D,59,,,,,,800314
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SP:A,58,,,,,,800314
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SR:D,56,,,,,,800314
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SLM:D,53,,,,,,800314
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SO:D,62,,,,,,800316
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SO:A,61,,,,,,800316
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SP:D,59,,,,,,800316
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SP:A,58,,,,,,800316
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SR:D,56,,,,,,800316
4020,CA1,I,2223,,,CA1 IS O-Target QuadD,CA1:SLM:D,53,,,,,,800316
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SO:D,62,,,,,,800318
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SO:A,61,,,,,,800318
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SP:D,59,,,,,,800318
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SP:A,58,,,,,,800318
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SR:D,56,,,,,,800318
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SO:D,62,888.0557624298,20.8781475389,0.0364119696,,,800320
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SO:A,61,9688.3654387414,89.9932508436,0.3055702675,,,800320
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SP:D,59,1947.1295360791,45.7769201569,0.2255490266,,,800320
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SP:A,58,361.519427651,3.35808024,0.0348976761,,,800320
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SR:D,56,1418.3326957232,33.3449323042,0.048634084,,,800320
4091,CA1,I,0221,,,CA1 IS R-O,CA1:SR:A,55,715.7729445185,6.6486689164,0.0204529831,,,800320
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SO:D,62,462.6456563152,23.9512295929,0.0384640913,,,800322
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SO:A,61,643.6722353824,80.49419693,0.0356763574,,,800322
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SP:D,59,215.3557649543,11.1489977268,0.0368712411,,,800322
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SP:A,58,155.9782486671,19.50580307,0.0178034445,,,800322
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SR:D,56,1253.6140497478,64.8997726803,0.0612900078,,,800322
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SO:D,62,2364.1311533429,42.500678058,0.0487183075,,,800324
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SO:A,61,13274.1362728605,92.3425692695,0.2279531782,,,800324
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SP:D,59,807.1539036621,14.5104420938,0.060312271,,,800324
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SP:A,58,414.1378440285,2.8809823678,0.0257877234,,,800324
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SR:D,56,2391.2877332792,42.9888798481,0.0322098824,,,800324
4093,CA1,I,0203,,,CA1 IS RO-O,CA1:SR:A,55,686.6088627226,4.7764483627,0.0077070018,,,800324
4005,CA1,I,3300,,,CA1 LMR,CA1:SR:D,56,6353.5823792346,42.1867667762,0.03279559,,,800326
4005,CA1,I,3300,,,CA1 LMR,CA1:SR:A,55,158087.27522437,81.843498199,0.8160066475,,,800326
4005,CA1,I,3300,,,CA1 LMR,CA1:SLM:D,53,8707.0227933449,57.8132332238,0.0676997472,,,800326
4005,CA1,I,3300,,,CA1 LMR,CA1:SLM:A,52,35070.7381830426,18.156501801,0.2726856431,,,800326
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SO:D,62,6289.7162684439,100,0.1055698255,,,800328
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SO:A,61,2410.4397464022,10.4068995312,0.0342337411,,,800328
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SP:A,58,852.4002793243,3.6801766485,0.0263082642,,,800328
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SR:A,55,968.0302302587,4.1794006112,0.014322217,,,800328
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SLM:A,52,18931.0689861574,81.7335232091,0.16004073,,,800328
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SO:D,62,27438.7649914476,100,0.1028570238,,,800330
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SO:A,61,30748.1958398948,18.787697629,0.073349032,,,800330
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SP:A,58,3036.55687083,1.8553905608,0.0269290363,,,800330
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SR:A,55,9392.7098605191,5.7391137254,0.0254435825,,,800330
4089,CA1,I,1003,,,CA1 Recurrent O-LM,CA1:SLM:A,52,120483.867556063,73.6177980848,0.2426502929,,,800330
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SO:D,62,4868.7648937222,100,0.2492717718,,,800332
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SO:A,61,156.1676538811,1.1465173862,0.0079954955,,,800332
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SP:A,58,452.8128781078,3.3243621488,0.0392935308,,,800332
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SR:A,55,6302.4279472391,46.2697814619,0.1255535691,,,800332
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SLM:A,52,6709.6369376877,49.2593390031,0.2778675185,,,800332
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SO:D,62,13983.7129411613,100,0.1937546491,,,800334
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SO:A,61,3436.6844054993,8.2662144977,0.0380942363,,,800334
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SP:A,58,2616.4895079344,6.2934098542,0.0568801391,,,800334
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SR:A,55,11576.2714550526,27.8442625624,0.09860391,,,800334
4087,CA1,I,1102,,,CA1 O-LMR,CA1:SLM:A,52,23945.6239267589,57.5961130857,0.1825982229,,,800334
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SO:D,62,5445.3388045771,21.5752728259,0.0247351059,,,800336
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SO:A,61,25011.4065664941,92.1874425277,0.0973823373,,,800336
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SP:D,59,1818.5344484026,7.2053141734,0.035719086,,,800336
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SP:A,58,1531.8401260651,5.6460808475,0.0257896505,,,800336
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SR:D,56,8027.7261515797,31.8070900834,0.0486010057,,,800336
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SR:A,55,587.7875141709,2.1664766249,0.0030501857,,,800336
4055,CA1,I,2233,,,CA1 Oriens/Alveus,CA1:SLM:D,53,9947.1952495173,39.4123229174,0.0861222404,,,800336
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SO:D,62,2508.9757549429,100,0.0252045112,,,800338
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SO:A,61,790.248869261,12.6821705426,0.0033077635,,,800338
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SP:A,58,159.4022780294,2.5581395349,0.0025874641,,,800338
4083,CA1,I,0103,,,CA1 Oriens-Bistratified,CA1:SR:A,55,4584.9891607736,73.5813953488,0.0124198571,,,800338
